"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"49766","2015","ZIP Code Area","Ossineke",,"MI","49766","49766"
"49768","2015","ZIP Code Area","Paradise",,"MI","49768","49768"
"49769","2015","ZIP Code Area","Pellston",,"MI","49769","49769"
"49770","2015","ZIP Code Area","Petoskey",,"MI","49770","49770"
"49774","2015","ZIP Code Area","Pickford",,"MI","49774","49774"
"49775","2015","ZIP Code Area","Pointe aux Pins",,"MI","49775","49775"
"49776","2015","ZIP Code Area","Posen",,"MI","49776","49776"
"49777","2015","ZIP Code Area","Presque Isle",,"MI","49777","49777"
"49779","2015","ZIP Code Area","Rogers City",,"MI","49779","49779"
"49780","2015","ZIP Code Area","Rudyard",,"MI","49780","49780"
"49781","2015","ZIP Code Area","Saint Ignace",,"MI","49781","49781"
"49782","2015","ZIP Code Area","Beaver Island",,"MI","49782","49782"
"49783","2015","ZIP Code Area","Sault Sainte Marie",,"MI","49783","49783"
"49784","2015","Post Office or large volume customer","Kincheloe",,"MI","49783","49783"
"49785","2015","Post Office or large volume customer","Kincheloe",,"MI","49752","49752"
"49786","2015","Post Office or large volume customer","Kincheloe",,"MI","49788","49788"
"49788","2015","ZIP Code Area","Kincheloe",,"MI","49788","49788"
"49791","2015","Post Office or large volume customer","Topinabee",,"MI","49749","49791"
"49792","2015","ZIP Code Area","Tower",,"MI","49792","49765"
"49793","2015","Post Office or large volume customer","Trout Lake",,"MI","49868","49793"
"49795","2015","ZIP Code Area","Vanderbilt",,"MI","49795","49795"
"49796","2015","Post Office or large volume customer","Walloon Lake",,"MI","49712","49796"
"49797","2015","Post Office or large volume customer","Waters",,"MI","49735","49735"
"49799","2015","ZIP Code Area","Wolverine",,"MI","49799","49799"
"49801","2015","ZIP Code Area","Iron Mountain",,"MI","49801","49801"
"49802","2015","ZIP Code Area","Kingsford",,"MI","49802","49802"
"49805","2015","ZIP Code Area","Allouez",,"MI","49805","49805"
"49806","2015","ZIP Code Area","Au Train",,"MI","49806","49806"
"49807","2015","ZIP Code Area","Bark River",,"MI","49807","49807"
"49808","2015","Post Office or large volume customer","Big Bay",,"MI","49861","49808"
"49812","2015","ZIP Code Area","Carney",,"MI","49812","49812"
"49814","2015","ZIP Code Area","Champion",,"MI","49814","49814"
"49815","2015","ZIP Code Area","Channing",,"MI","49815","49815"
"49816","2015","ZIP Code Area","Chatham",,"MI","49816","49816"
"49817","2015","ZIP Code Area","Cooks",,"MI","49817","49817"
"49818","2015","ZIP Code Area","Cornell",,"MI","49818","49818"
"49819","2015","Post Office or large volume customer","Arnold",,"MI","49833","49819"
"49820","2015","ZIP Code Area","Curtis",,"MI","49820","49820"
"49821","2015","ZIP Code Area","Daggett",,"MI","49821","49821"
"49822","2015","ZIP Code Area","Deerton",,"MI","49822","49822"
"49825","2015","ZIP Code Area","Eben Junction",,"MI","49825","49825"
"49826","2015","ZIP Code Area","Rumely",,"MI","49826","49826"
"49827","2015","ZIP Code Area","Engadine",,"MI","49827","49827"
"49829","2015","ZIP Code Area","Escanaba",,"MI","49829","49829"
"49831","2015","ZIP Code Area","Felch",,"MI","49831","49831"
"49833","2015","ZIP Code Area","Little Lake",,"MI","49833","49833"
"49834","2015","ZIP Code Area","Foster City",,"MI","49834","49834"
"49835","2015","ZIP Code Area","Garden",,"MI","49835","49835"
"49836","2015","ZIP Code Area","Germfask",,"MI","49836","49836"
"49837","2015","ZIP Code Area","Gladstone",,"MI","49837","49837"
"49838","2015","ZIP Code Area","Gould City",,"MI","49838","49838"
"49839","2015","ZIP Code Area","Grand Marais",,"MI","49839","49839"
"49840","2015","ZIP Code Area","Gulliver",,"MI","49840","49840"
"49841","2015","ZIP Code Area","Gwinn",,"MI","49841","49841"
"49845","2015","Post Office or large volume customer","Harris",,"MI","49896","49896"
"49847","2015","ZIP Code Area","Hermansville",,"MI","49847","49847"
"49848","2015","ZIP Code Area","Ingalls",,"MI","49848","49848"
"49849","2015","ZIP Code Area","Ishpeming",,"MI","49849","49849"
"49852","2015","ZIP Code Area","Loretto",,"MI","49852","49852"
"49853","2015","ZIP Code Area","Mc Millan",,"MI","49853","49853"
"49854","2015","ZIP Code Area","Manistique",,"MI","49854","49854"
"49855","2015","ZIP Code Area","Marquette",,"MI","49855","49855"
"49858","2015","ZIP Code Area","Menominee",,"MI","49858","49858"
"49861","2015","ZIP Code Area","Michigamme",,"MI","49861","49861"
"49862","2015","ZIP Code Area","Munising",,"MI","49862","49862"
"49863","2015","Post Office or large volume customer","Nadeau",,"MI","49812","49863"
"49864","2015","Post Office or large volume customer","Nahma",,"MI","49878","49864"
"49865","2015","Post Office or large volume customer","National Mine",,"MI","49849","49849"
"49866","2015","ZIP Code Area","Negaunee",,"MI","49866","49866"
"49868","2015","ZIP Code Area","Newberry",,"MI","49868","49868"
"49870","2015","ZIP Code Area","Norway",,"MI","49870","49870"
"49871","2015","Post Office or large volume customer","Palmer",,"MI","49866","49871"
"49872","2015","Post Office or large volume customer","Perkins",,"MI","49880","49872"
"49873","2015","ZIP Code Area","Perronville",,"MI","49873","49873"
"49874","2015","ZIP Code Area","Powers",,"MI","49874","49874"
"49876","2015","ZIP Code Area","Quinnesec",,"MI","49876","49876"
"49877","2015","Post Office or large volume customer","Ralph",,"MI","49834","49877"
"49878","2015","ZIP Code Area","Rapid River",,"MI","49878","49878"
"49879","2015","ZIP Code Area","Republic",,"MI","49879","49879"
"49880","2015","ZIP Code Area","Rock",,"MI","49880","49880"
"49881","2015","ZIP Code Area","Sagola",,"MI","49881","49881"
"49883","2015","ZIP Code Area","Seney",,"MI","49883","49883"
"49884","2015","ZIP Code Area","Shingleton",,"MI","49884","49884"
"49885","2015","ZIP Code Area","Skandia",,"MI","49885","49885"
"49886","2015","ZIP Code Area","Spalding",,"MI","49886","49886"
"49887","2015","ZIP Code Area","Stephenson",,"MI","49887","49887"
"49891","2015","ZIP Code Area","Trenary",,"MI","49891","49891"
"49892","2015","ZIP Code Area","Vulcan",,"MI","49892","49892"
"49893","2015","ZIP Code Area","Wallace",,"MI","49893","49893"
"49894","2015","ZIP Code Area","Wells",,"MI","49894","49894"
"49895","2015","ZIP Code Area","Wetmore",,"MI","49895","49895"
"49896","2015","ZIP Code Area","Wilson",,"MI","49896","49896"
"49901","2015","existing ZCTA, missing zip","ZCTA 49901",,"MI","49901","49901"
"49902","2015","Post Office or large volume customer","Alpha",,"MI","49920","49902"
"49903","2015","Post Office or large volume customer","Amasa",,"MI","49920","49903"
"49905","2015","ZIP Code Area","Atlantic Mine",,"MI","49905","49905"
"49908","2015","ZIP Code Area","Baraga",,"MI","49908","49908"
"49910","2015","ZIP Code Area","Bergland",,"MI","49910","49910"
"49911","2015","ZIP Code Area","Bessemer",,"MI","49911","49911"
"49912","2015","ZIP Code Area","Bruce Crossing",,"MI","49912","49912"
"49913","2015","ZIP Code Area","Calumet",,"MI","49913","49913"
"49915","2015","Post Office or large volume customer","Caspian",,"MI","49935","49915"
"49916","2015","ZIP Code Area","Chassell",,"MI","49916","49916"
"49917","2015","Post Office or large volume customer","Copper City",,"MI","49913","49917"
"49918","2015","existing ZCTA, missing zip","ZCTA 49918",,"MI","49918","49918"
"49919","2015","ZIP Code Area","Covington",,"MI","49919","49919"
"49920","2015","ZIP Code Area","Crystal Falls",,"MI","49920","49920"
"49921","2015","ZIP Code Area","Dodgeville",,"MI","49921","49921"
"49922","2015","Post Office or large volume customer","Dollar Bay",,"MI","49930","49922"
"49925","2015","ZIP Code Area","Ewen",,"MI","49925","49925"
"49927","2015","ZIP Code Area","Gaastra",,"MI","49927","49927"
"49929","2015","Post Office or large volume customer","Greenland",,"MI","49953","49929"
"49930","2015","ZIP Code Area","Hancock",,"MI","49930","49930"
"49931","2015","ZIP Code Area","Houghton",,"MI","49931","49931"
"49934","2015","Post Office or large volume customer","Hubbell",,"MI","49945","49934"
"49935","2015","ZIP Code Area","Iron River",,"MI","49935","49935"
"49938","2015","ZIP Code Area","Ironwood",,"MI","49938","49938"
"49942","2015","Post Office or large volume customer","Kearsarge",,"MI","49913","49942"
"49945","2015","ZIP Code Area","Lake Linden",,"MI","49945","49945"
"49946","2015","ZIP Code Area","Lanse",,"MI","49946","49946"
"49947","2015","ZIP Code Area","Marenisco",,"MI","49947","49947"
"49948","2015","ZIP Code Area","Mass City",,"MI","49948","49948"
"49950","2015","existing ZCTA, missing zip","ZCTA 49950",,"MI","49950","49950"
"49952","2015","ZIP Code Area","Nisula",,"MI","49952","49952"
"49953","2015","ZIP Code Area","Ontonagon",,"MI","49953","49953"
"49955","2015","Post Office or large volume customer","Painesdale",,"MI","49905","49955"
"49958","2015","ZIP Code Area","Pelkie",,"MI","49958","49958"
"49959","2015","Post Office or large volume customer","Ramsay",,"MI","49911","49959"
"49960","2015","Post Office or large volume customer","Rockland",,"MI","49953","49960"
"49961","2015","Post Office or large volume customer","Sidnaw",,"MI","49967","49961"
"49962","2015","ZIP Code Area","Skanee",,"MI","49962","49962"
"49963","2015","ZIP Code Area","South Range",,"MI","49963","49963"
"49964","2015","Post Office or large volume customer","Stambaugh",,"MI","49935","49935"
"49965","2015","ZIP Code Area","Toivola",,"MI","49965","49965"
"49967","2015","ZIP Code Area","Trout Creek",,"MI","49967","49967"
"49968","2015","ZIP Code Area","Wakefield",,"MI","49968","49968"
"49969","2015","ZIP Code Area","Watersmeet",,"MI","49969","49969"
"49970","2015","ZIP Code Area","Watton",,"MI","49970","49970"
"49971","2015","Post Office or large volume customer","White Pine",,"MI","49953","49971"
"50001","2015","ZIP Code Area","Ackworth",,"IA","50001","50001"
"50002","2015","ZIP Code Area","Adair",,"IA","50002","50002"
"50003","2015","ZIP Code Area","Adel",,"IA","50003","50003"
"50005","2015","ZIP Code Area","Albion",,"IA","50005","50005"
"50006","2015","ZIP Code Area","Alden",,"IA","50006","50006"
"50007","2015","ZIP Code Area","Alleman",,"IA","50007","50007"
"50008","2015","ZIP Code Area","Allerton",,"IA","50008","50008"
"50009","2015","ZIP Code Area","Altoona",,"IA","50009","50009"
"50010","2015","ZIP Code Area","Ames",,"IA","50010","50010"
"50011","2015","ZIP Code Area","Ames",,"IA","50011","50011"
"50012","2015","Post Office or large volume customer","Ames",,"IA","50014","50012"
"50013","2015","ZIP Code Area","Ames",,"IA","50013","50012"
"50014","2015","ZIP Code Area","Ames",,"IA","50014","50014"
"50020","2015","ZIP Code Area","Anita",,"IA","50020","50020"
"50021","2015","ZIP Code Area","Ankeny",,"IA","50021","50021"
"50022","2015","ZIP Code Area","Atlantic",,"IA","50022","50022"
"50023","2015","ZIP Code Area","Ankeny",,"IA","50023","50023"
"50025","2015","ZIP Code Area","Audubon",,"IA","50025","50025"
"50026","2015","ZIP Code Area","Bagley",,"IA","50026","50026"
"50027","2015","ZIP Code Area","Barnes City",,"IA","50027","50027"
"50028","2015","ZIP Code Area","Baxter",,"IA","50028","50028"
"50029","2015","ZIP Code Area","Bayard",,"IA","50029","50029"
"50031","2015","Post Office or large volume customer","Beaver",,"IA","50212","50212"
"50032","2015","Post Office or large volume customer","Berwick",,"IA","50021","50032"
"50033","2015","ZIP Code Area","Bevington",,"IA","50033","50033"
"50034","2015","ZIP Code Area","Blairsburg",,"IA","50034","50034"
"50035","2015","ZIP Code Area","Bondurant",,"IA","50035","50035"
"50036","2015","ZIP Code Area","Boone",,"IA","50036","50036"
"50037","2015","Post Office or large volume customer","Boone",,"IA","50036","50036"
"50038","2015","ZIP Code Area","Booneville",,"IA","50038","50038"
"50039","2015","ZIP Code Area","Bouton",,"IA","50039","50039"
"50040","2015","ZIP Code Area","Boxholm",,"IA","50040","50217"
"50041","2015","Post Office or large volume customer","Bradford",,"IA","50601","50041"
"50042","2015","ZIP Code Area","Brayton",,"IA","50042","50042"
"50043","2015","Post Office or large volume customer","Buckeye",,"IA","50006","50006"
"50044","2015","ZIP Code Area","Bussey",,"IA","50044","50044"
"50046","2015","ZIP Code Area","Cambridge",,"IA","50046","50046"
"50047","2015","ZIP Code Area","Carlisle",,"IA","50047","50047"
"50048","2015","ZIP Code Area","Casey",,"IA","50048","50048"
"50049","2015","ZIP Code Area","Chariton",,"IA","50049","50049"
"50050","2015","ZIP Code Area","Churdan",,"IA","50050","50050"
"50051","2015","ZIP Code Area","Clemons",,"IA","50051","50051"
"50052","2015","ZIP Code Area","Clio",,"IA","50052","50052"
"50054","2015","ZIP Code Area","Colfax",,"IA","50054","50054"
"50055","2015","ZIP Code Area","Collins",,"IA","50055","50055"
"50056","2015","ZIP Code Area","Colo",,"IA","50056","50056"
"50057","2015","ZIP Code Area","Columbia",,"IA","50057","50057"
"50058","2015","ZIP Code Area","Coon Rapids",,"IA","50058","50058"
"50059","2015","Post Office or large volume customer","Cooper",,"IA","50129","50129"
"50060","2015","ZIP Code Area","Corydon",,"IA","50060","50060"
"50061","2015","ZIP Code Area","Cumming",,"IA","50061","50061"
"50062","2015","ZIP Code Area","Melcher Dallas",,"IA","50062","50062"
"50063","2015","ZIP Code Area","Dallas Center",,"IA","50063","50063"
"50064","2015","ZIP Code Area","Dana",,"IA","50064","50064"
"50065","2015","ZIP Code Area","Davis City",,"IA","50065","50065"
"50066","2015","ZIP Code Area","Dawson",,"IA","50066","50066"
"50067","2015","ZIP Code Area","Decatur",,"IA","50067","50067"
"50068","2015","ZIP Code Area","Derby",,"IA","50068","50068"
"50069","2015","ZIP Code Area","De Soto",,"IA","50069","50069"
"50070","2015","ZIP Code Area","Dexter",,"IA","50070","50070"
"50071","2015","ZIP Code Area","Dows",,"IA","50071","50071"
"50072","2015","ZIP Code Area","Earlham",,"IA","50072","50072"
"50073","2015","ZIP Code Area","Elkhart",,"IA","50073","50073"
"50074","2015","ZIP Code Area","Ellston",,"IA","50074","50074"
"50075","2015","ZIP Code Area","Ellsworth",,"IA","50075","50075"
"50076","2015","ZIP Code Area","Exira",,"IA","50076","50076"
"50078","2015","Post Office or large volume customer","Ferguson",,"IA","50158","50078"
"50099","2015","Post Office or large volume customer","Boone",,"IA","50036","50036"
"50101","2015","ZIP Code Area","Galt",,"IA","50101","50101"
"50102","2015","Post Office or large volume customer","Garden City",,"IA","50230","50102"
"50103","2015","ZIP Code Area","Garden Grove",,"IA","50103","50103"
"50104","2015","ZIP Code Area","Gibson",,"IA","50104","50104"
"50105","2015","ZIP Code Area","Gilbert",,"IA","50105","50105"
"50106","2015","ZIP Code Area","Gilman",,"IA","50106","50106"
"50107","2015","ZIP Code Area","Grand Junction",,"IA","50107","50107"
"50108","2015","ZIP Code Area","Grand River",,"IA","50108","50108"
"50109","2015","ZIP Code Area","Granger",,"IA","50109","50109"
"50110","2015","Post Office or large volume customer","Gray",,"IA","50025","50025"
"50111","2015","ZIP Code Area","Grimes",,"IA","50111","50111"
"50112","2015","ZIP Code Area","Grinnell",,"IA","50112","50112"
"50115","2015","ZIP Code Area","Guthrie Center",,"IA","50115","50115"
"50116","2015","ZIP Code Area","Hamilton",,"IA","50116","50116"
"50117","2015","ZIP Code Area","Hamlin",,"IA","50117","50117"
"50118","2015","ZIP Code Area","Hartford",,"IA","50118","50118"
"50119","2015","ZIP Code Area","Harvey",,"IA","50119","50119"
"50120","2015","ZIP Code Area","Haverhill",,"IA","50120","50120"
"50122","2015","ZIP Code Area","Hubbard",,"IA","50122","50122"
"50123","2015","ZIP Code Area","Humeston",,"IA","50123","50123"
"50124","2015","ZIP Code Area","Huxley",,"IA","50124","50124"
"50125","2015","ZIP Code Area","Indianola",,"IA","50125","50125"
"50126","2015","ZIP Code Area","Iowa Falls",,"IA","50126","50126"
"50127","2015","Post Office or large volume customer","Ira",,"IA","50168","50127"
"50128","2015","ZIP Code Area","Jamaica",,"IA","50128","50128"
"50129","2015","ZIP Code Area","Jefferson",,"IA","50129","50129"
"50130","2015","ZIP Code Area","Jewell",,"IA","50130","50130"
"50131","2015","ZIP Code Area","Johnston",,"IA","50131","50131"
"50132","2015","ZIP Code Area","Kamrar",,"IA","50132","50132"
"50133","2015","ZIP Code Area","Kellerton",,"IA","50133","50133"
"50134","2015","ZIP Code Area","Kelley",,"IA","50134","50134"
"50135","2015","ZIP Code Area","Kellogg",,"IA","50135","50135"
"50136","2015","ZIP Code Area","Keswick",,"IA","50136","50136"
"50137","2015","Post Office or large volume customer","Killduff",,"IA","50251","50251"
"50138","2015","ZIP Code Area","Knoxville",,"IA","50138","50138"
"50139","2015","ZIP Code Area","Lacona",,"IA","50139","50139"
"50140","2015","ZIP Code Area","Lamoni",,"IA","50140","50140"
"50141","2015","ZIP Code Area","Laurel",,"IA","50141","50141"
"50142","2015","ZIP Code Area","Le Grand",,"IA","50142","50142"
"50143","2015","ZIP Code Area","Leighton",,"IA","50143","50143"
"50144","2015","ZIP Code Area","Leon",,"IA","50144","50144"
"50145","2015","Post Office or large volume customer","Liberty Center",,"IA","50166","50166"
"50146","2015","ZIP Code Area","Linden",,"IA","50146","50146"
"50147","2015","ZIP Code Area","Lineville",,"IA","50147","50147"
"50148","2015","ZIP Code Area","Liscomb",,"IA","50148","50148"
"50149","2015","ZIP Code Area","Lorimor",,"IA","50149","50149"
"50150","2015","ZIP Code Area","Lovilia",,"IA","50150","50150"
"50151","2015","ZIP Code Area","Lucas",,"IA","50151","50151"
"50152","2015","ZIP Code Area","Luther",,"IA","50152","50156"
"50153","2015","ZIP Code Area","Lynnville",,"IA","50153","50153"
"50154","2015","ZIP Code Area","Mc Callsburg",,"IA","50154","50154"
"50155","2015","ZIP Code Area","Macksburg",,"IA","50155","50155"
"50156","2015","ZIP Code Area","Madrid",,"IA","50156","50156"
"50157","2015","ZIP Code Area","Malcom",,"IA","50157","50157"
"50158","2015","ZIP Code Area","Marshalltown",,"IA","50158","50158"
"50160","2015","ZIP Code Area","Martensdale",,"IA","50160","50160"
"50161","2015","ZIP Code Area","Maxwell",,"IA","50161","50161"
"50162","2015","ZIP Code Area","Melbourne",,"IA","50162","50162"
"50163","2015","ZIP Code Area","Melcher Dallas",,"IA","50163","50163"
"50164","2015","ZIP Code Area","Menlo",,"IA","50164","50164"
"50165","2015","Post Office or large volume customer","Millerton",,"IA","50060","50165"
"50166","2015","ZIP Code Area","Milo",,"IA","50166","50166"
"50167","2015","ZIP Code Area","Minburn",,"IA","50167","50167"
"50168","2015","ZIP Code Area","Mingo",,"IA","50168","50168"
"50169","2015","ZIP Code Area","Mitchellville",,"IA","50169","50169"
"50170","2015","ZIP Code Area","Monroe",,"IA","50170","50170"
"50171","2015","ZIP Code Area","Montezuma",,"IA","50171","50171"
"50173","2015","ZIP Code Area","Montour",,"IA","50173","50173"
"50174","2015","ZIP Code Area","Murray",,"IA","50174","50174"
"50201","2015","ZIP Code Area","Nevada",,"IA","50201","50201"
"50206","2015","ZIP Code Area","New Providence",,"IA","50206","50206"
"50207","2015","ZIP Code Area","New Sharon",,"IA","50207","50207"
"50208","2015","ZIP Code Area","Newton",,"IA","50208","50208"
"50210","2015","ZIP Code Area","New Virginia",,"IA","50210","50210"
"50211","2015","ZIP Code Area","Norwalk",,"IA","50211","50211"
"50212","2015","ZIP Code Area","Ogden",,"IA","50212","50212"
"50213","2015","ZIP Code Area","Osceola",,"IA","50213","50213"
"50214","2015","ZIP Code Area","Otley",,"IA","50214","50214"
"50216","2015","ZIP Code Area","Panora",,"IA","50216","50216"
"50217","2015","ZIP Code Area","Paton",,"IA","50217","50217"
"50218","2015","Post Office or large volume customer","Patterson",,"IA","50273","50218"
"50219","2015","ZIP Code Area","Pella",,"IA","50219","50219"
"50220","2015","ZIP Code Area","Perry",,"IA","50220","50220"
"50222","2015","ZIP Code Area","Peru",,"IA","50222","50222"
"50223","2015","ZIP Code Area","Pilot Mound",,"IA","50223","50223"
"50225","2015","ZIP Code Area","Pleasantville",,"IA","50225","50225"
"50226","2015","ZIP Code Area","Polk City",,"IA","50226","50226"
"50227","2015","Post Office or large volume customer","Popejoy",,"IA","50006","50227"
"50228","2015","ZIP Code Area","Prairie City",,"IA","50228","50228"
"50229","2015","ZIP Code Area","Prole",,"IA","50229","50229"
"50230","2015","ZIP Code Area","Radcliffe",,"IA","50230","50230"
"50231","2015","ZIP Code Area","Randall",,"IA","50231","50231"
"50232","2015","ZIP Code Area","Reasnor",,"IA","50232","50232"
"50233","2015","ZIP Code Area","Redfield",,"IA","50233","50233"
"50234","2015","ZIP Code Area","Rhodes",,"IA","50234","50234"
"50235","2015","ZIP Code Area","Rippey",,"IA","50235","50235"
"50236","2015","ZIP Code Area","Roland",,"IA","50236","50236"
"50237","2015","ZIP Code Area","Runnells",,"IA","50237","50237"
"50238","2015","ZIP Code Area","Russell",,"IA","50238","50238"
"50239","2015","ZIP Code Area","Saint Anthony",,"IA","50239","50239"
"50240","2015","ZIP Code Area","Saint Charles",,"IA","50240","50240"
"50241","2015","ZIP Code Area","Saint Marys",,"IA","50241","50240"
"50242","2015","ZIP Code Area","Searsboro",,"IA","50242","50242"
"50243","2015","Post Office or large volume customer","Sheldahl",,"IA","50226","50243"
"50244","2015","ZIP Code Area","Slater",,"IA","50244","50244"
"50246","2015","ZIP Code Area","Stanhope",,"IA","50246","50246"
"50247","2015","ZIP Code Area","State Center",,"IA","50247","50247"
"50248","2015","ZIP Code Area","Story City",,"IA","50248","50248"
"50249","2015","ZIP Code Area","Stratford",,"IA","50249","50249"
"50250","2015","ZIP Code Area","Stuart",,"IA","50250","50250"
"50251","2015","ZIP Code Area","Sully",,"IA","50251","50251"
"50252","2015","ZIP Code Area","Swan",,"IA","50252","50252"
"50254","2015","ZIP Code Area","Thayer",,"IA","50254","50254"
"50255","2015","Post Office or large volume customer","Thornburg",,"IA","50136","50255"
"50256","2015","ZIP Code Area","Tracy",,"IA","50256","50256"
"50257","2015","ZIP Code Area","Truro",,"IA","50257","50257"
"50258","2015","ZIP Code Area","Union",,"IA","50258","50258"
"50259","2015","Post Office or large volume customer","Gifford",,"IA","50258","50258"
"50261","2015","ZIP Code Area","Van Meter",,"IA","50261","50261"
"50262","2015","ZIP Code Area","Van Wert",,"IA","50262","50262"
"50263","2015","ZIP Code Area","Waukee",,"IA","50263","50263"
"50264","2015","ZIP Code Area","Weldon",,"IA","50264","50264"
"50265","2015","ZIP Code Area","West des Moines",,"IA","50265","50265"
"50266","2015","ZIP Code Area","West des Moines",,"IA","50266","50266"
"50268","2015","ZIP Code Area","What Cheer",,"IA","50268","50268"
"50269","2015","ZIP Code Area","Whitten",,"IA","50269","50258"
"50271","2015","ZIP Code Area","Williams",,"IA","50271","50271"
"50272","2015","ZIP Code Area","Williamson",,"IA","50272","50272"
"50273","2015","ZIP Code Area","Winterset",,"IA","50273","50273"
"50274","2015","ZIP Code Area","Wiota",,"IA","50274","50274"
"50275","2015","ZIP Code Area","Woodburn",,"IA","50275","50275"
"50276","2015","ZIP Code Area","Woodward",,"IA","50276","50276"
"50277","2015","ZIP Code Area","Yale",,"IA","50277","50277"
"50278","2015","ZIP Code Area","Zearing",,"IA","50278","50278"
"50301","2015","Post Office or large volume customer","Des Moines",,"IA","50311","50311"
"50302","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50303","2015","Post Office or large volume customer","Des Moines",,"IA","50311","50311"
"50304","2015","Post Office or large volume customer","Des Moines",,"IA","50311","50311"
"50305","2015","Post Office or large volume customer","Des Moines",,"IA","50311","50311"
"50306","2015","Post Office or large volume customer","Des Moines",,"IA","50311","50311"
"50307","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50308","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50309","2015","ZIP Code Area","Des Moines",,"IA","50309","50309"
"50310","2015","ZIP Code Area","Des Moines",,"IA","50310","50310"
"50311","2015","ZIP Code Area","Des Moines",,"IA","50311","50311"
"50312","2015","ZIP Code Area","Des Moines",,"IA","50312","50312"
"50313","2015","ZIP Code Area","Des Moines",,"IA","50313","50313"
"50314","2015","ZIP Code Area","Des Moines",,"IA","50314","50314"
"50315","2015","ZIP Code Area","Des Moines",,"IA","50315","50315"
"50316","2015","ZIP Code Area","Des Moines",,"IA","50316","50316"
"50317","2015","ZIP Code Area","Des Moines",,"IA","50317","50317"
"50318","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50319","2015","ZIP Code Area","Des Moines",,"IA","50319","50319"
"50320","2015","ZIP Code Area","Des Moines",,"IA","50320","50320"
"50321","2015","ZIP Code Area","Des Moines",,"IA","50321","50321"
"50322","2015","ZIP Code Area","Urbandale",,"IA","50322","50322"
"50323","2015","ZIP Code Area","Urbandale",,"IA","50323","50323"
"50324","2015","ZIP Code Area","Windsor Heights",,"IA","50324","50324"
"50325","2015","ZIP Code Area","Clive",,"IA","50325","50325"
"50327","2015","ZIP Code Area","Pleasant Hill",,"IA","50327","50327"
"50328","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50329","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50330","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50331","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50332","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50333","2015","Post Office or large volume customer","Des Moines",,"IA","50313","50313"
"50334","2015","Post Office or large volume customer","Des Moines",,"IA","50322","50322"
"50335","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50336","2015","Post Office or large volume customer","Des Moines",,"IA","50265","50265"
"50339","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50340","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50359","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50360","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50361","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50362","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50363","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50364","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50367","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50368","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50369","2015","Post Office or large volume customer","Des Moines",,"IA","50266","50266"
"50380","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50381","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50391","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50392","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50393","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50394","2015","Post Office or large volume customer","Des Moines",,"IA","50322","50322"
"50395","2015","Post Office or large volume customer","Des Moines",,"IA","50322","50322"
"50396","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50398","2015","Post Office or large volume customer","Urbandale",,"IA","50266","50266"
"50401","2015","ZIP Code Area","Mason City",,"IA","50401","50401"
"50402","2015","Post Office or large volume customer","Mason City",,"IA","50401","50401"
"50420","2015","ZIP Code Area","Alexander",,"IA","50420","50420"
"50421","2015","ZIP Code Area","Belmond",,"IA","50421","50421"
"50423","2015","ZIP Code Area","Britt",,"IA","50423","50423"
"50424","2015","ZIP Code Area","Buffalo Center",,"IA","50424","50424"
"50426","2015","ZIP Code Area","Carpenter",,"IA","50426","50426"
"50427","2015","Post Office or large volume customer","Chapin",,"IA","50475","50475"
"50428","2015","ZIP Code Area","Clear Lake",,"IA","50428","50428"
"50430","2015","ZIP Code Area","Corwith",,"IA","50430","50430"
"50431","2015","Post Office or large volume customer","Coulter",,"IA","50452","50431"
"50432","2015","ZIP Code Area","Crystal Lake",,"IA","50432","50432"
"50433","2015","ZIP Code Area","Dougherty",,"IA","50433","50433"
"50434","2015","ZIP Code Area","Fertile",,"IA","50434","50434"
